Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2020-01-16,77.44387817382812,223.2845458984375,126.54403686523438,330.036376953125,139.26156616210938,182.69000244140625,45.82246017456055,103.17167663574219,145.1199951171875,46.63685989379883,238.23587036132812,217.65789794921875,173.26513671875,116.50111389160156,55.87063980102539,139.83340454101562,128.29969787597656,52.856201171875,200.00027465820312,165.84768676757812,80.6539306640625,162.34666442871094,101.39862823486328,118.70228576660156,131.46263122558594,290.90753173828125,197.8011016845703,53.94514846801758,49.12266540527344,111.37537384033203
2020-01-17,78.30126953125,224.20367431640625,127.4842529296875,322.2328186035156,140.15306091308594,182.22999572753906,45.79443359375,102.01541900634766,144.3300018310547,47.40110397338867,237.9878387451172,220.59713745117188,174.1873016357422,116.77973937988281,55.81444549560547,140.7486114501953,129.18771362304688,52.96782684326172,201.0721435546875,166.15921020507812,80.46818542480469,163.2552947998047,102.53649139404297,119.02242279052734,133.2425994873047,288.7117614746094,201.4923553466797,54.36101531982422,49.113643646240234,110.4720687866211
2020-01-21,77.77062225341797,220.59213256835938,126.52462005615234,311.5165710449219,138.3226776123047,185.27000427246094,45.58890914916992,100.01182556152344,143.55999755859375,46.743499755859375,234.40072631835938,221.58642578125,172.0008087158203,117.505859375,56.70411682128906,140.84300231933594,127.91643524169922,53.18178939819336,200.29432678222656,164.36338806152344,79.58363342285156,162.6691131591797,102.58554077148438,118.72113037109375,133.4130401611328,290.704345703125,204.041748046875,54.53279113769531,48.6262092590332,111.07748413085938
2020-01-22,78.04823303222656,219.80299377441406,127.45519256591797,307.17242431640625,135.2688446044922,182.75,45.84114074707031,99.64994812011719,144.00999450683594,45.20611572265625,235.68865966796875,221.5388641357422,171.1642303466797,121.49109649658203,58.745643615722656,139.8805694580078,127.76686096191406,53.591094970703125,200.55990600585938,163.11732482910156,79.30056762695312,161.8874969482422,102.49725341796875,118.92826843261719,133.82017517089844,290.7624206542969,204.6422119140625,54.67743682861328,48.22001266479492,111.56755828857422
2020-01-23,78.42410278320312,218.21536254882812,127.3388442993164,315.9104309082031,135.3826446533203,183.97999572753906,45.77573776245117,99.82647705078125,142.1999969482422,44.6551513671875,234.2862548828125,222.2522735595703,170.7174072265625,120.6298828125,59.29816818237305,140.144775390625,127.63597869873047,53.795745849609375,202.43801879882812,162.85159301757812,78.33639526367188,162.884033203125,101.05529022216797,118.38459777832031,127.05055236816406,289.6693420410156,203.28379821777344,54.70455551147461,48.111698150634766,111.28887939453125
2020-01-24,78.19808959960938,209.4418182373047,130.96408081054688,321.1393127441406,133.13497924804688,182.11000061035156,45.635616302490234,98.72318267822266,140.0800018310547,43.09110641479492,230.79457092285156,220.68276977539062,168.3883514404297,118.67948913574219,64.1210708618164,139.94664001464844,124.4670639038086,53.656211853027344,200.37022399902344,163.2272491455078,76.05425262451172,161.24269104003906,100.08416748046875,118.52667236328125,127.6091537475586,283.2367858886719,201.7876434326172,54.49662399291992,46.97434616088867,109.90510559082031
2020-01-27,75.89865112304688,206.99082946777344,126.63127136230469,314.72747802734375,128.72496032714844,180.7100067138672,44.34641647338867,97.43452453613281,135.89999389648438,41.92695999145508,227.1884002685547,219.91229248046875,164.9755096435547,117.04146575927734,61.517642974853516,140.3523712158203,123.42010498046875,53.470157623291016,198.5679931640625,160.91835021972656,76.16039276123047,158.54620361328125,98.32829284667969,119.04761505126953,126.61502838134766,274.8019104003906,198.52951049804688,54.16212463378906,47.145851135253906,111.33692932128906
2020-01-28,78.04576873779297,208.74551391601562,128.38571166992188,314.6877136230469,129.68284606933594,182.85000610351562,44.626678466796875,98.07886505126953,138.3699951171875,41.90918731689453,231.42422485351562,222.4520263671875,166.80076599121094,117.82669067382812,63.03474426269531,141.0600128173828,125.6635971069336,53.0329475402832,199.56394958496094,151.710205078125,76.29308319091797,161.65304565429688,98.49507141113281,119.36963653564453,127.23993682861328,276.5236511230469,199.6713409423828,54.87632751464844,47.64231491088867,112.04804992675781
2020-01-29,79.67945861816406,210.89015197753906,127.6393051147461,320.1153869628906,128.77236938476562,181.77000427246094,43.95405960083008,97.41686248779297,136.05999755859375,44.13972091674805,229.07736206054688,222.60423278808594,167.0003662109375,116.25623321533203,62.11698913574219,142.04129028320312,125.47663879394531,53.0329475402832,203.4055633544922,148.43006896972656,77.16879272460938,164.17369079589844,97.9359359741211,118.4509048461914,126.17951965332031,273.6507263183594,201.64984130859375,53.818580627441406,47.19097900390625,111.36575317382812
2020-01-30,79.5639877319336,209.9617156982422,129.13211059570312,321.3878173828125,128.38352966308594,185.6699981689453,44.13155746459961,98.32599639892578,137.80999755859375,43.07332992553711,232.90296936035156,221.43421936035156,169.5386199951172,115.47946166992188,62.24809646606445,141.87142944335938,127.02838897705078,54.7538948059082,205.0560302734375,148.89735412597656,76.51422119140625,168.80462646484375,96.3174057006836,119.29386901855469,127.0600357055664,271.7935485839844,204.94735717773438,53.66489028930664,46.89310073852539,112.0288314819336
2020-01-31,76.03622436523438,200.58473205566406,125.88488006591797,316.3875732421875,124.57102966308594,182.30999755859375,42.945125579833984,94.56594848632812,138.30999755859375,40.9405517578125,226.81634521484375,216.9730224609375,164.6713104248047,121.35601806640625,59.86941909790039,140.46556091308594,123.72858428955078,54.32598114013672,202.959716796875,145.3698272705078,75.57659149169922,166.31329345703125,94.46343994140625,118.0341567993164,124.61727142333984,263.54248046875,195.8521270751953,53.737220764160156,45.90017318725586,110.02042388916016
2020-02-03,75.8274154663086,201.3553009033203,126.980224609375,314.1310119628906,123.07257080078125,185.4199981689453,43.4682731628418,93.80687713623047,141.32000732421875,41.535953521728516,228.01840209960938,220.24522399902344,162.86508178710938,123.50064849853516,60.328304290771484,141.69216918945312,124.67271423339844,54.49342346191406,204.10748291015625,143.4732666015625,77.25724792480469,170.3677978515625,97.37680053710938,118.49826049804688,126.50143432617188,265.06109619140625,197.66329956054688,52.48057174682617,45.990447998046875,109.80899810791016
2020-02-04,78.33074188232422,205.9324188232422,127.80414581298828,316.0595397949219,126.61952209472656,188.33999633789062,44.48655700683594,94.30998229980469,144.72999572753906,42.700096130371094,230.8136749267578,223.5364227294922,166.5631103515625,125.89855194091797,61.302242279052734,143.0414581298828,126.46749114990234,54.735286712646484,203.57627868652344,144.0688018798828,78.15950012207031,175.9757080078125,99.44656372070312,119.01921844482422,125.5262222290039,271.65814208984375,200.3701934814453,52.69755554199219,47.24513626098633,110.76996612548828
2020-02-05,78.969482421875,215.33729553222656,129.5004425048828,327.6008605957031,130.34671020507812,185.49000549316406,45.261940002441406,97.33741760253906,141.3699951171875,44.08640670776367,233.06512451171875,226.4947052001953,168.169677734375,131.99462890625,63.06283187866211,145.29652404785156,128.61753845214844,54.74459457397461,203.33914184570312,148.732421875,75.92156219482422,175.7607879638672,98.6225814819336,120.1084213256836,129.50277709960938,286.0613098144531,199.6319580078125,53.45695877075195,47.822845458984375,112.2498550415039
